x,y,width,height,scores.neutral,scores.happiness,scores.surprise,scores.sadness,scores.anger,scores.disgust,scores.fear,scores.contempt
0.4125,0.288043,0.159375,0.277174,0.985957,0.00470165,0.0027233,0.00432644,4.08219e-5,2.82143e-4,3.59638e-6,0.00196516
0.4125,0.288043,0.159375,0.277174,0.985498,0.00633623,0.00358723,0.00242773,6.62691e-5,3.48432e-4,2.94876e-6,0.00173342
0.4125,0.288043,0.159375,0.277174,0.97788,0.0134279,0.00435731,0.00148763,8.05794e-5,4.77366e-4,2.28815e-6,0.00228652
0.4125,0.288043,0.159375,0.277174,0.978755,0.011423,0.00415539,0.00178938,9.44383e-5,5.47539e-4,2.37983e-6,0.00323273
0.4125,0.288043,0.159375,0.277174,0.977062,0.0129948,0.00280498,0.00177871,1.109e-4,6.73032e-4,1.65995e-6,0.00457392
0.4125,0.288043,0.159375,0.277174,0.977876,0.00923805,0.00495551,0.00161574,8.32818e-5,6.35638e-4,2.34256e-6,0.00559299
0.4125,0.288043,0.159375,0.277174,0.979421,0.0147447,8.04564e-4,0.00178535,2.15095e-5,1.41764e-4,6.61361e-7,0.00308042
0.4125,0.288043,0.159375,0.277174,0.957542,0.0299224,0.00148591,0.00478132,4.2105e-5,2.12303e-4,4.22308e-6,0.00600988
0.4125,0.288043,0.159375,0.277174,0.958737,0.0280601,0.00321201,0.00553212,4.71086e-5,4.03269e-4,1.00839e-5,0.003998
0.4125,0.288043,0.159375,0.277174,0.952945,0.0154451,0.0192768,0.00598214,1.98596e-4,0.0017548,5.74849e-5,0.00434059
0.4125,0.288043,0.159375,0.277174,0.944057,0.0286894,0.0157035,0.00628947,2.03692e-4,0.00120533,6.80681e-5,0.00378355
0.4125,0.288043,0.159375,0.277174,0.913172,0.0601187,0.0169879,0.00490098,1.5315e-4,8.83041e-4,5.83907e-5,0.00372535
0.4125,0.288043,0.159375,0.277174,0.855301,0.132581,0.0077195,0.00168937,3.40625e-5,2.16024e-4,1.30367e-5,0.00244519
0.4125,0.282609,0.159375,0.277174,0.861819,0.130798,0.00258422,0.00217957,1.4557e-5,1.27147e-4,4.21743e-6,0.00247358
0.4125,0.282609,0.159375,0.277174,0.959907,0.0358067,4.48266e-4,0.00209491,1.18995e-5,5.94942e-5,1.0627e-6,0.00167084
0.4125,0.282609,0.159375,0.277174,0.932207,0.0628939,6.91245e-4,0.0018156,2.01075e-5,1.10311e-4,1.23509e-6,0.00226019
0.4125,0.282609,0.159375,0.277174,0.787412,0.200713,0.00513961,0.00148203,5.03779e-5,3.78762e-4,4.69248e-6,0.0048197
0.4125,0.282609,0.159375,0.277174,0.737751,0.224306,0.0243966,0.0031636,2.82765e-4,0.00214562,5.25531e-5,0.00790242
0.4125,0.282609,0.159375,0.277174,0.797455,0.171385,0.0195464,0.00479394,1.45003e-4,0.00117749,6.50571e-5,0.00543204
0.4125,0.282609,0.159375,0.277174,0.916558,0.0546828,0.0152273,0.00945433,9.33402e-5,7.58693e-4,7.96808e-5,0.00314571
0.4125,0.282609,0.159375,0.277174,0.962737,0.0183946,0.00345525,0.0127544,3.60742e-5,2.93862e-4,2.89424e-5,0.00230032
0.4125,0.282609,0.159375,0.277174,0.978258,0.00541149,0.00116182,0.013366,1.51481e-5,1.31085e-4,9.44035e-6,0.00164668
0.4125,0.282609,0.159375,0.277174,0.976909,0.0122418,7.83241e-4,0.00806502,1.57342e-5,9.23761e-5,5.07831e-6,0.00188759
0.4125,0.282609,0.159375,0.277174,0.980227,0.00996802,5.67413e-4,0.0067942,2.55625e-5,1.13023e-4,3.07228e-6,0.00230191
0.4125,0.282609,0.159375,0.277174,0.982039,0.00589732,4.01824e-4,0.0100226,1.75134e-5,8.63515e-5,3.7838e-6,0.00153148
0.4125,0.282609,0.159375,0.277174,0.98451,0.00935886,2.48151e-4,0.00436314,1.12522e-5,4.90236e-5,1.32827e-6,0.00145817
0.4125,0.282609,0.159375,0.277174,0.987573,0.00602741,3.21265e-4,0.0041631,2.9573e-5,8.26957e-5,1.79966e-6,0.00180109
0.4125,0.282609,0.159375,0.277174,0.983882,0.00461255,3.73489e-4,0.00848492,2.86222e-5,1.20019e-4,2.71706e-6,0.00249537
0.4125,0.282609,0.159375,0.277174,0.98129,0.0120939,1.67588e-4,0.00448923,1.62658e-5,9.38242e-5,4.93008e-7,0.0018487
0.4125,0.282609,0.159375,0.277174,0.975494,0.0116612,5.77786e-4,0.0106118,3.77864e-5,1.82168e-4,3.83631e-6,0.001431
0.4125,0.282609,0.159375,0.277174,0.945622,0.0436917,4.38722e-4,0.00724273,4.82501e-5,2.11023e-4,6.01939e-6,0.00273966
0.4125,0.282609,0.159375,0.277174,0.944768,0.0451992,3.75666e-4,0.00621284,7.56395e-5,2.53937e-4,7.92657e-6,0.00310704
0.4125,0.288043,0.159375,0.277174,0.899008,0.0796679,0.0015767,0.0138227,9.66219e-5,0.00105807,2.30495e-5,0.00474726
0.4125,0.288043,0.159375,0.277174,0.914929,0.0593896,0.00299693,0.0141035,1.87116e-4,0.00168494,3.77279e-5,0.00667137
0.4125,0.288043,0.159375,0.277174,0.931402,0.0453776,0.0024154,0.0165247,7.25014e-5,0.00102229,2.12769e-5,0.00316409
0.4125,0.288043,0.159375,0.277174,0.947135,0.0417434,0.00183859,0.00664534,5.01885e-5,5.10042e-4,8.93059e-6,0.0020687
0.4125,0.288043,0.159375,0.277174,0.967077,0.0221281,0.00187635,0.00678624,3.59688e-5,3.1198e-4,8.27291e-6,0.00177559
0.4125,0.288043,0.159375,0.277174,0.95766,0.028705,0.00297761,0.00768322,5.33108e-5,4.57677e-4,1.22439e-5,0.00245075
0.4125,0.288043,0.159375,0.277174,0.908588,0.0801616,0.00300809,0.00434164,5.36565e-5,3.88234e-4,9.36797e-6,0.00344906
0.4125,0.288043,0.159375,0.277174,0.974638,0.0222968,1.90567e-4,0.00101581,1.37482e-5,7.37387e-5,3.18318e-7,0.00177111
0.4125,0.288043,0.159375,0.277174,0.981506,0.0162502,1.2806e-5,7.95217e-4,6.46317e-6,1.53333e-5,5.26393e-8,0.00141436
0.4125,0.288043,0.159375,0.277174,0.968284,0.0281016,3.24721e-4,0.00162067,1.97073e-5,1.02675e-4,5.73143e-7,0.00154637
0.4125,0.288043,0.159375,0.277174,0.948097,0.0437832,0.00151288,0.00404567,5.96492e-5,3.96303e-4,7.42443e-6,0.0020979
0.4125,0.288043,0.159375,0.277174,0.8865,0.0906497,0.00824817,0.00842862,2.53556e-4,0.00185736,6.15269e-5,0.00400128
0.4125,0.288043,0.159375,0.277174,0.781345,0.198272,0.00592229,0.00902596,1.67766e-4,0.00153444,4.26753e-5,0.00368986
0.4125,0.288043,0.159375,0.277174,0.833437,0.136984,0.00554105,0.0186659,2.06469e-4,0.00201584,8.02866e-5,0.00306911
0.4125,0.288043,0.159375,0.277174,0.714777,0.270447,0.00384629,0.00725163,1.17568e-4,9.19332e-4,3.20037e-5,0.00260906
0.4125,0.288043,0.159375,0.277174,0.734446,0.251091,0.00429191,0.00623238,1.26667e-4,9.26654e-4,3.2814e-5,0.00285315
0.4125,0.288043,0.159375,0.277174,0.527857,0.442384,0.00344527,0.0207213,2.3629e-4,0.00162956,8.38251e-5,0.00364241
0.4125,0.288043,0.159375,0.277174,0.652705,0.301673,0.00557791,0.0282352,8.87223e-4,0.00415184,1.7165e-4,0.00659784
0.4125,0.298913,0.159375,0.277174,0.65758,0.325421,0.00780521,0.00390297,1.54354e-4,7.75286e-4,3.44306e-5,0.00432635
0.4125,0.304348,0.159375,0.277174,0.886001,0.0595848,0.0272143,0.0183889,2.7986e-4,0.00141415,1.84137e-4,0.00693287
0.4125,0.315217,0.15625,0.271739,0.890114,0.0297269,0.0243084,0.0473346,1.68391e-4,0.00213457,1.14552e-4,0.0060983
0.4125,0.320652,0.15625,0.271739,0.865513,0.0234678,0.0627284,0.0373446,2.47927e-4,0.00262885,1.73549e-4,0.00789583
0.4125,0.331522,0.153125,0.266304,0.911193,0.021396600000000002,0.0117395,0.0487467,1.59733e-4,0.00205817,9.1243e-5,0.00461501
0.4125,0.336957,0.153125,0.266304,0.951476,0.0106162,0.00261909,0.032025,2.85984e-5,4.9313e-4,9.4076e-6,0.00273294
0.4125,0.342391,0.153125,0.266304,0.944601,0.0046977,0.00115177,0.0478329,1.8079e-5,2.90701e-4,7.48596e-6,0.00140069
0.4125,0.347826,0.153125,0.266304,0.93525,0.0015004,5.42115e-4,0.0617515,1.24048e-5,1.91518e-4,3.34798e-6,7.48541e-4
0.4125,0.353261,0.15,0.26087,0.94909,0.00385965,0.0012939,0.0439686,2.19324e-5,3.55046e-4,6.93606e-6,0.00140373
0.409375,0.358696,0.15,0.26087,0.947854,0.00194586,9.75866e-5,0.049542,4.87549e-6,9.84273e-5,3.11691e-7,4.56856e-4
0.409375,0.36413,0.15,0.26087,0.93927,3.72334e-4,9.74592e-5,0.0599275,5.12571e-6,1.04792e-4,4.68046e-7,2.22536e-4
0.409375,0.36413,0.15,0.26087,0.957927,6.90442e-4,0.00110777,0.0391607,2.13148e-5,3.38867e-4,5.10322e-6,7.49236e-4
0.409375,0.369565,0.15,0.26087,0.943171,2.59662e-4,3.75448e-4,0.0557102,7.31384e-6,1.67717e-4,1.16386e-6,3.07846e-4
0.409375,0.369565,0.15,0.26087,0.969621,2.20508e-4,0.00163429,0.027838,1.84358e-5,3.4055e-4,2.83362e-6,3.24242e-4
0.409375,0.375,0.146875,0.255435,0.964598,6.51129e-4,0.0019933,0.031964,2.84228e-5,3.60388e-4,4.92469e-6,4.00111e-4
0.409375,0.380435,0.14375,0.25,0.965542,0.00430135,0.00222868,0.0261493,7.64586e-5,3.8654e-4,6.80161e-6,0.00130849
0.409375,0.380435,0.14375,0.25,0.96182,0.00137357,2.88758e-4,0.0360608,2.05035e-5,1.60458e-4,6.77545e-7,2.74869e-4
0.409375,0.380435,0.14375,0.25,0.970657,0.00327539,7.87393e-5,0.0256584,1.26583e-5,1.0471e-4,1.06604e-7,2.13374e-4
0.40625,0.380435,0.14375,0.25,0.961468,0.00310504,7.72651e-5,0.0350156,1.47192e-5,1.04237e-4,2.41483e-7,2.14528e-4
0.40625,0.380435,0.14375,0.25,0.943209,0.00255955,9.2667e-5,0.0537468,8.11763e-6,9.52206e-5,2.51828e-7,2.88555e-4
0.40625,0.38587,0.14375,0.25,0.961518,0.00392026,2.113e-4,0.0338755,2.20253e-5,1.22032e-4,6.01692e-7,3.29862e-4
0.403125,0.38587,0.14375,0.25,0.956321,0.0183598,8.62786e-5,0.024663,3.45925e-5,1.1662e-4,2.8695e-7,4.18508e-4
0.403125,0.38587,0.14375,0.25,0.948907,0.0143297,4.69701e-5,0.036001,3.17076e-5,1.18889e-4,2.93818e-7,5.64543e-4
0.403125,0.38587,0.14375,0.25,0.925413,0.0224071,5.4316e-5,0.0511997,2.85706e-5,1.30386e-4,3.00996e-7,7.66115e-4
0.403125,0.391304,0.14375,0.25,0.945859,0.0100398,1.20432e-4,0.0429365,5.07228e-5,1.71776e-4,1.41923e-6,8.19931e-4
0.403125,0.391304,0.14375,0.25,0.953061,0.00796773,1.10453e-4,0.0382242,2.84746e-5,9.69968e-5,6.55028e-7,5.10549e-4
0.403125,0.391304,0.14375,0.25,0.956171,0.00670116,1.67113e-4,0.0363527,2.7261e-5,1.02023e-4,8.11186e-7,4.78304e-4
0.403125,0.396739,0.14375,0.25,0.95787,0.0133957,3.82591e-5,0.0282946,2.16979e-5,6.24304e-5,2.99224e-7,3.16493e-4
0.403125,0.396739,0.14375,0.25,0.957369,0.00933811,6.73881e-5,0.0328198,2.9377e-5,5.87927e-5,5.31997e-7,3.17149e-4
0.403125,0.396739,0.14375,0.25,0.958167,0.00841022,4.0595e-5,0.0330554,1.77348e-5,4.01075e-5,2.88859e-7,2.68433e-4
0.403125,0.396739,0.14375,0.25,0.92974,0.00996984,3.26328e-5,0.0598908,1.5922e-5,2.84668e-5,2.95399e-7,3.22239e-4
0.4,0.396739,0.14375,0.25,0.959915,0.00149819,2.17121e-4,0.0379331,7.44645e-5,1.43426e-4,1.80271e-6,2.16877e-4
0.4,0.396739,0.14375,0.25,0.96038,0.00156294,1.04372e-4,0.0376094,4.9285e-5,9.97593e-5,8.81598e-7,1.93669e-4
0.4,0.396739,0.140625,0.244565,0.957985,0.0106649,1.15222e-5,0.0311324,1.56647e-5,3.2204e-5,6.84312e-8,1.57776e-4
0.4,0.396739,0.140625,0.244565,0.957826,0.0137989,1.39417e-5,0.0281388,1.63928e-5,3.46404e-5,7.32706e-8,1.71538e-4
0.4,0.396739,0.140625,0.244565,0.955552,0.0124784,1.01748e-5,0.0317459,1.57139e-5,3.65634e-5,6.38069e-8,1.61104e-4
0.4,0.396739,0.140625,0.244565,0.949156,0.0174237,1.88116e-5,0.0330756,2.3524e-5,5.2648e-5,1.30281e-7,2.49903e-4
0.4,0.396739,0.140625,0.244565,0.949156,0.0174237,1.88116e-5,0.0330756,2.3524e-5,5.2648e-5,1.30281e-7,2.49903e-4
0.4,0.396739,0.140625,0.244565,0.94509,0.0208182,2.49891e-5,0.0336668,3.00175e-5,6.31605e-5,1.91932e-7,3.07127e-4
0.4,0.396739,0.140625,0.244565,0.953249,0.013122,2.14895e-5,0.0333214,3.00322e-5,6.08619e-5,1.55959e-7,1.94844e-4
0.4,0.402174,0.140625,0.244565,0.957913,0.0046281,6.92454e-5,0.036998,4.44275e-5,7.65651e-5,8.98214e-7,2.69813e-4
0.4,0.402174,0.140625,0.244565,0.96311,0.00343591,4.33414e-5,0.0331224,3.02647e-5,6.0171e-5,4.70372e-7,1.97132e-4
0.4,0.402174,0.140625,0.244565,0.960062,0.00485674,4.02054e-5,0.0347204,2.8469e-5,5.40848e-5,4.49886e-7,2.37254e-4
0.4,0.402174,0.140625,0.244565,0.958189,0.00546294,4.51443e-5,0.0359239,2.52486e-5,5.59589e-5,4.86271e-7,2.97172e-4
0.4,0.402174,0.140625,0.244565,0.957402,0.00327737,5.29162e-5,0.038876,2.73466e-5,6.27842e-5,5.83111e-7,3.00609e-4
0.4,0.402174,0.140625,0.244565,0.958281,0.00316072,5.12024e-5,0.0381482,2.36073e-5,5.87361e-5,4.59145e-7,2.75852e-4
0.4,0.402174,0.140625,0.244565,0.954941,0.00425084,6.17983e-5,0.0402667,3.30969e-5,6.69219e-5,7.35481e-7,3.79326e-4
0.4,0.402174,0.140625,0.244565,0.964201,0.00437128,8.93536e-5,0.0308563,3.96162e-5,5.71945e-5,8.5625e-7,3.84283e-4
0.4,0.402174,0.140625,0.244565,0.958869,0.00818701,9.24739e-5,0.0322053,5.23283e-5,1.09128e-4,1.39051e-6,4.82928e-4
0.4,0.402174,0.140625,0.244565,0.946181,0.00551532,2.14557e-4,0.0470304,9.82726e-5,1.93741e-4,4.22426e-6,7.62151e-4
0.4,0.402174,0.140625,0.244565,0.943866,0.00319669,2.34107e-4,0.0517329,9.67409e-5,1.8637e-4,3.84941e-6,6.83189e-4
0.4,0.402174,0.140625,0.244565,0.944399,0.0047968,1.84845e-4,0.0495751,1.05019e-4,1.50199e-4,3.2233e-6,7.85731e-4
0.4,0.402174,0.140625,0.244565,0.946851,0.00520372,2.73198e-4,0.0466527,8.77587e-5,1.32107e-4,3.08551e-6,7.9603e-4
0.4,0.402174,0.140625,0.244565,0.930718,0.0027278099999999998,1.77061e-4,0.065528,5.74516e-5,9.8044700000000007e-005,1.62666e-6,6.91879e-4
0.4,0.402174,0.140625,0.244565,0.940559,0.00315335,1.48877e-4,0.0551963,2.6829e-5,9.75094e-5,8.46158e-7,8.17196e-4
0.4,0.402174,0.140625,0.244565,0.946002,0.00276733,7.90361e-5,0.0504263,1.30969e-5,8.34813e-5,3.93351e-7,6.28154e-4
0.4,0.402174,0.140625,0.244565,0.950959,0.00177116,3.65769e-5,0.0467279,8.98002e-6,4.95771e-5,1.7796e-7,4.46669e-4
0.4,0.396739,0.140625,0.244565,0.961654,0.00406945,4.94264e-4,0.0324348,7.11378e-5,1.68496e-4,4.72999e-6,0.00110344
0.4,0.396739,0.140625,0.244565,0.961595,0.0095868,4.78919e-4,0.0266754,7.44109e-5,1.52061e-4,4.89546e-6,0.00143208
0.4,0.396739,0.140625,0.244565,0.951388,0.00837537,5.01843e-4,0.0378223,9.6032e-5,2.28706e-4,6.30394e-6,0.00158177
0.4,0.396739,0.140625,0.244565,0.945476,0.0118354,4.19596e-4,0.0401493,8.55716e-5,1.85814e-4,5.33683e-6,0.00184295
0.4,0.396739,0.140625,0.244565,0.914836,0.0439618,5.08151e-4,0.0366192,8.89176e-5,1.71839e-4,6.58646e-6,0.00380713
0.4,0.396739,0.140625,0.244565,0.9364,0.0211111,1.14739e-4,0.0391901,3.98969e-5,7.50805e-5,1.37934e-6,0.00306732
0.4,0.396739,0.140625,0.244565,0.927248,0.0123184,1.03638e-4,0.0569007,9.13875e-5,1.49622e-4,2.44452e-6,0.00318545
0.4,0.396739,0.140625,0.244565,0.928393,0.024675,1.12759e-4,0.0430245,5.43953e-5,1.24562e-4,2.04819e-6,0.00361329
0.4,0.396739,0.140625,0.244565,0.927044,0.0210382,2.35491e-4,0.0481556,6.58965e-5,1.89782e-4,2.59796e-6,0.00326808
0.4,0.396739,0.140625,0.244565,0.917841,0.0266414,3.04532e-4,0.0500903,7.29965e-5,2.16835e-4,4.525e-6,0.00482793
0.4,0.396739,0.140625,0.244565,0.933484,0.0192041,5.17481e-4,0.0425564,6.58345e-5,2.37083e-4,4.75418e-6,0.00393031
0.4,0.396739,0.140625,0.244565,0.915268,0.00988349,1.14296e-4,0.0704973,3.31821e-5,1.65183e-4,2.12322e-6,0.00403627
0.4,0.396739,0.140625,0.244565,0.928474,0.00376423,1.47909e-4,0.0659609,3.45695e-5,1.21135e-4,1.71472e-6,0.00149536
0.4,0.396739,0.140625,0.244565,0.945624,0.00857951,1.7586e-4,0.0427345,6.15448e-5,1.80874e-4,2.05225e-6,0.00264208
0.4,0.391304,0.140625,0.244565,0.929936,0.0111312,2.7534e-4,0.0554821,4.34174e-5,1.94064e-4,2.64091e-6,0.00293552
0.4,0.391304,0.140625,0.244565,0.922516,0.0190871,2.13346e-4,0.0528221,3.86074e-5,2.41637e-4,4.08635e-6,0.00507721
0.4,0.38587,0.140625,0.244565,0.922563,0.0228684,4.9542e-4,0.0494555,4.2986e-5,2.61729e-4,6.21719e-6,0.00430691
0.4,0.38587,0.140625,0.244565,0.921248,0.026951,6.45018e-4,0.0457418,6.93619e-5,2.93178e-4,5.58668e-6,0.00504616
0.4,0.380435,0.140625,0.244565,0.876199,0.0868639,0.00425482,0.0241589,9.9379e-5,4.17661e-4,2.12589e-5,0.00798565
0.4,0.380435,0.140625,0.244565,0.89528,0.0674618,0.00256854,0.0294892,6.24276e-5,2.56413e-4,1.50588e-5,0.00486705
0.4,0.380435,0.140625,0.244565,0.915907,0.0397516,5.80369e-4,0.0417425,2.23322e-5,1.15091e-4,3.19786e-6,0.00187821
0.4,0.380435,0.140625,0.244565,0.928593,0.025332,5.31617e-4,0.0437181,2.39178e-5,1.11753e-4,2.654e-6,0.0016867
0.4,0.375,0.14375,0.25,0.939544,0.0301605,0.00187708,0.0253324,4.62356e-5,1.77011e-4,8.23485e-6,0.00285459
0.4,0.375,0.14375,0.25,0.952207,0.0149801,0.00176135,0.0286477,3.78782e-5,1.49042e-4,5.5042e-6,0.00221188
0.4,0.375,0.14375,0.25,0.948116,0.0141559,0.00136121,0.0347677,2.77476e-5,1.21654e-4,3.80516e-6,0.0014456
0.4,0.375,0.14375,0.25,0.946975,0.0141841,0.00112192,0.0363899,2.43963e-5,9.51624e-5,3.28099e-6,0.00120635
0.4,0.375,0.14375,0.25,0.931222,0.0170846,0.00130381,0.0483039,3.72922e-5,1.37648e-4,6.66469e-6,0.00190406
0.4,0.375,0.14375,0.25,0.917845,0.0282705,0.00209348,0.0489645,6.65612e-5,2.57308e-4,1.78446e-5,0.00248448
0.403125,0.375,0.14375,0.25,0.922509,0.0296777,0.00143671,0.042432,6.54942e-5,3.79533e-4,6.96502e-6,0.00349243
0.403125,0.375,0.14375,0.25,0.908733,0.0452731,0.00468818,0.0355528,1.48332e-4,7.82763e-4,1.79906e-5,0.00480425
0.403125,0.369565,0.14375,0.25,0.966571,0.0071932,0.00210527,0.0225781,6.01275e-5,3.1348e-4,6.3722e-6,0.00117291
0.403125,0.369565,0.14375,0.25,0.9571,0.00871378,0.00193959,0.0304381,1.06962e-4,4.4515e-4,1.10337e-5,0.00124506
0.40625,0.369565,0.14375,0.25,0.949861,0.00828057,9.69519e-4,0.0384354,5.09538e-5,2.42424e-4,3.37736e-6,0.0021569
0.40625,0.369565,0.14375,0.25,0.920613,0.0314697,0.00164303,0.0410277,1.14849e-4,5.24937e-4,8.14966e-6,0.00459891
0.40625,0.36413,0.14375,0.25,0.95327,0.0200331,6.3741e-4,0.0236813,4.57669e-5,1.70794e-4,2.90876e-6,0.00215895
0.40625,0.358696,0.14375,0.25,0.92762,0.029316,0.00185467,0.0366052,1.38304e-4,5.40649e-4,2.18656e-5,0.0039036
0.40625,0.353261,0.146875,0.255435,0.89613,0.025562,0.00114373,0.0732079,1.90341e-4,7.7118e-4,2.11516e-5,0.00297394
0.40625,0.347826,0.146875,0.255435,0.917444,0.00490635,7.53355e-4,0.0747186,8.62248e-5,0.00076077200000000005,9.88565e-6,0.00132071
0.40625,0.336957,0.15,0.26087,0.935895,0.00425743,9.2063e-4,0.0574128,6.09455e-5,3.91744e-4,7.74684e-6,0.00105353
0.40625,0.331522,0.15,0.26087,0.956856,0.0138284,0.00196947,0.0252035,6.61528e-5,4.19774e-4,8.62095e-6,0.00164819
0.40625,0.326087,0.15,0.26087,0.967525,0.0118814,0.00353769,0.01452,8.06715e-5,4.25662e-4,1.13351e-5,0.00201814
0.40625,0.320652,0.153125,0.266304,0.975019,0.00371314,0.00307527,0.0155091,1.97717e-4,5.40642e-4,1.87711e-5,0.00192638
0.40625,0.315217,0.153125,0.266304,0.977322,0.00563925,0.00230834,0.0133556,5.63271e-5,2.30275e-4,6.85204e-6,0.00108128
0.40625,0.309783,0.15625,0.271739,0.975361,0.0152094,0.00204944,0.0049177,8.46986e-5,2.25609e-4,2.91184e-6,0.00214964
0.40625,0.304348,0.15625,0.271739,0.984233,0.0103741,0.00121234,0.00290295,2.99012e-5,8.25053e-5,9.35774e-7,0.00116429
0.40625,0.298913,0.159375,0.277174,0.983558,0.00970883,0.00147208,0.00366403,9.70625e-5,1.6336e-4,2.54826e-6,0.00133431
0.40625,0.298913,0.159375,0.277174,0.982574,0.0109463,0.00141388,0.00344151,5.17596e-5,1.12403e-4,1.77153e-6,0.00145844
0.40625,0.298913,0.159375,0.277174,0.969588,0.022825,0.00195877,0.00320559,7.18508e-5,1.47267e-4,3.62471e-6,0.00219969
0.40625,0.293478,0.159375,0.277174,0.978154,0.0138645,0.00423298,0.00195627,5.95377e-5,1.49701e-4,3.09979e-6,0.00157964
0.40625,0.288043,0.159375,0.277174,0.986894,0.00747249,0.00211477,0.00253024,3.51031e-5,8.38938e-5,3.14293e-6,8.66096e-4
0.40625,0.288043,0.159375,0.277174,0.972807,0.0158841,0.00703934,0.00268988,5.3649e-5,1.70138e-4,9.90409e-6,0.00134586
0.40625,0.288043,0.159375,0.277174,0.981126,0.0105088,0.00494819,0.00247845,2.52386e-5,8.95694e-5,4.72241e-6,8.18561e-4
0.40625,0.288043,0.159375,0.277174,0.978043,0.0126714,0.00505288,0.00289695,2.79044e-5,9.39114e-5,7.45455e-6,0.00120659
0.40625,0.288043,0.159375,0.277174,0.977026,0.0113549,0.00592488,0.00423079,4.76492e-5,1.38691e-4,1.66215e-5,0.00126014
0.40625,0.288043,0.159375,0.277174,0.973948,0.0162116,0.00594323,0.00282311,2.42502e-5,7.4382e-5,1.37502e-5,9.6145e-4
0.40625,0.288043,0.159375,0.277174,0.968903,0.0228712,0.0034579,0.00380632,2.23856e-5,7.94364e-5,1.35888e-5,8.4574e-4
0.40625,0.282609,0.159375,0.277174,0.977978,0.0119268,0.00415005,0.00471889,4.7583e-5,1.16265e-4,1.5618e-5,0.0010469
0.40625,0.282609,0.159375,0.277174,0.964992,0.0135407,0.010111,0.00923682,7.53844e-5,2.30628e-4,7.80898e-5,0.00173482
0.40625,0.282609,0.159375,0.277174,0.955842,0.0199865,0.0119337,0.0100214,7.96057e-5,2.9802e-4,1.2428e-4,0.00171394
0.40625,0.282609,0.159375,0.277174,0.965226,0.0131378,0.0100767,0.00963391,6.96177e-5,2.46764e-4,1.17524e-4,0.00149122
0.40625,0.282609,0.159375,0.277174,0.978597,0.00618799,0.00448342,0.00918341,5.01373e-5,1.77508e-4,5.64745e-5,0.00126436
0.409375,0.282609,0.159375,0.277174,0.971085,0.00457609,0.00219778,0.0199532,9.01499e-5,3.76901e-4,3.50279e-5,0.00168625
0.409375,0.282609,0.159375,0.277174,0.973803,0.00303572,0.00219365,0.0170372,1.10787e-4,6.13564e-4,2.45252e-5,0.00318172
0.409375,0.282609,0.159375,0.277174,0.984728,0.00360939,0.00123421,0.00832521,3.27085e-5,1.07832e-4,1.2415900000000001e-005,0.00194989
0.409375,0.282609,0.159375,0.277174,0.989943,0.00300739,8.43226e-4,0.00378688,2.47709e-5,4.91737e-5,5.27212e-6,0.00234029
0.4125,0.282609,0.159375,0.277174,0.961049,0.00282442,0.00162777,0.0282702,5.82985e-5,4.17514e-4,2.31133e-5,0.00572977
0.4125,0.288043,0.159375,0.277174,0.936457,0.00117627,0.00164691,0.0581405,6.00994e-5,4.48989e-4,2.28604e-5,0.00204696
0.4125,0.293478,0.159375,0.277174,0.939686,0.00305243,0.00315975,0.0503791,4.85213e-5,4.4593e-4,3.53375e-5,0.00319311
0.415625,0.298913,0.15625,0.271739,0.930484,0.00299655,0.00300435,0.0560631,3.91638e-5,5.34232e-4,1.81235e-5,0.00686014
0.41875,0.304348,0.15625,0.271739,0.930005,0.00385701,0.00292549,0.053192,4.99545e-5,5.80438e-4,1.61462e-5,0.00937365
0.41875,0.309783,0.15625,0.271739,0.888403,0.00931533,0.0025809,0.0825425,1.18135e-4,0.00112444,2.27239e-5,0.015893
0.425,0.320652,0.153125,0.266304,0.885615,0.00678574,0.00346687,0.100329,8.24907e-5,6.25977e-4,4.20116e-5,0.00305268
0.428125,0.326087,0.153125,0.266304,0.873007,0.00961545,0.00483708,0.109236,6.11419e-5,6.7479e-4,4.98831e-5,0.00251894
0.43125,0.336957,0.15,0.26087,0.857646,0.0631524,0.0247465,0.0462505,2.5041e-4,0.00184154,1.6361e-4,0.00594874
0.43125,0.342391,0.15,0.26087,0.877656,0.0277428,0.0145381,0.0715411,2.91177e-4,0.00306834,2.16498e-4,0.00494634
0.43125,0.347826,0.15,0.26087,0.860015,0.0310711,0.0195174,0.0746369,8.49593e-4,0.00647828,6.65915e-4,0.00676577
0.43125,0.353261,0.15,0.26087,0.935586,0.028027,0.0195145,0.0139178,0.00012545000000000001,0.00116782,5.34548e-5,0.00160753
0.434375,0.358696,0.15,0.26087,0.97634,0.012149,0.00121851,0.0094971,1.94636e-5,2.33268e-4,1.90147e-6,5.40388e-4
0.4375,0.36413,0.15,0.26087,0.967834,0.0184711,0.00283024,0.00984525,2.34832e-5,1.88227e-4,2.71863e-6,8.04906e-4
0.4375,0.369565,0.146875,0.255435,0.945509,0.0317001,0.00106477,0.0204694,3.38044e-5,3.36389e-4,3.59332e-6,8.83081e-4
0.4375,0.369565,0.146875,0.255435,0.942331,0.0355154,0.00207238,0.0179933,6.33897e-5,4.14976e-4,1.42303e-5,0.00159576
0.4375,0.369565,0.146875,0.255435,0.947399,0.0219539,0.00317439,0.0250374,1.08955e-4,5.85547e-4,3.03643e-5,0.0017105
