x,y,width,height,scores.neutral,scores.happiness,scores.surprise,scores.sadness,scores.anger,scores.disgust,scores.fear,scores.contempt
0.3625,0.288889,0.15,0.266667,0.56565,0.433469,1.05124e-5,1.6888e-5,2.54405e-7,1.48407e-6,1.34455e-9,8.51763e-4
0.3625,0.288889,0.15,0.266667,0.642121,0.357105,2.00225e-5,2.24148e-5,3.23941e-7,1.34599e-6,1.73515e-9,7.29805e-4
0.3625,0.288889,0.15,0.266667,0.612841,0.386246,7.53032e-5,3.15716e-5,1.08209e-6,4.86146e-6,1.11708e-8,8.00499e-4
0.3625,0.294444,0.15,0.266667,0.535852,0.463081,2.69858e-4,3.98184e-5,9.31557e-7,5.22098e-6,3.409e-8,7.51925e-4
0.3625,0.3,0.15,0.266667,0.506543,0.492084,3.49366e-4,7.2536e-5,1.68484e-6,9.58347e-6,8.4963e-8,9.39491e-4
0.3625,0.305556,0.15,0.266667,0.727807,0.26834,9.10264e-4,6.85539e-4,3.40598e-5,1.24125e-4,1.6258e-6,0.00209741
0.365625,0.311111,0.15,0.266667,0.703263,0.293575,4.04183e-4,5.17252e-4,2.65035e-5,1.27681e-4,6.42363e-7,0.00208643
0.36875,0.322222,0.15,0.266667,0.778379,0.217431,5.24567e-4,8.63813e-4,2.65907e-5,1.17666e-4,9.83093e-7,0.00265669
0.371875,0.333333,0.15,0.266667,0.921749,0.0664671,5.38525e-4,0.00689032,4.74581e-5,3.78091e-4,2.12789e-6,0.00392726
0.375,0.35,0.15,0.266667,0.799484,0.192523,3.68951e-4,0.00484285,6.42281e-6,7.05938e-5,1.1498e-6,0.00270264
0.378125,0.366667,0.146875,0.261111,0.776474,0.207674,6.91984e-4,0.0115769,2.70611e-5,2.40957e-4,3.90061e-6,0.00331078
0.38125,0.388889,0.14375,0.255556,0.876794,0.107608,3.54224e-4,0.0118117,4.67074e-5,1.72122e-4,3.70965e-6,0.00320962
0.384375,0.411111,0.140625,0.25,0.65315,0.334143,1.93361e-4,0.0108483,1.56207e-5,4.20096e-5,1.56125e-6,0.00160571
0.390625,0.433333,0.134375,0.238889,0.490405,0.488954,8.93647e-5,0.0196182,6.24514e-5,4.65874e-5,5.05595e-6,8.19075e-4
0.39375,0.45,0.13125,0.233333,0.363416,0.54914,1.48997e-4,0.0856048,1.05291e-4,8.60327e-5,3.22415e-5,0.00146602
0.39375,0.472222,0.13125,0.233333,0.581722,0.35494,3.20019e-4,0.0620659,7.57024e-5,9.3177e-5,2.9279e-5,7.54438e-4
0.39375,0.488889,0.13125,0.233333,0.706776,0.104603,0.00151366,0.183105,0.00170281,9.71914e-4,5.15808e-4,8.12016e-4
0.39375,0.505556,0.13125,0.233333,0.392827,0.0861448,0.0112614,0.394386,0.108893,0.00333277,0.0029046,2.50495e-4
0.39375,0.522222,0.13125,0.233333,0.625526,0.0821597,0.00960525,0.215719,0.0541685,0.00774742,0.00303655,0.00203809
0.39375,0.538889,0.13125,0.233333,0.492055,0.425648,0.003812,0.0470966,0.0249188,0.00388308,6.56618e-4,0.00193002
0.39375,0.555556,0.13125,0.233333,0.354337,0.306028,0.0633178,0.11173,0.147013,0.00962706,0.00661174,0.00133543
0.39375,0.572222,0.13125,0.233333,0.726787,0.0421019,0.00255674,0.167413,0.0582156,0.00200707,5.87232e-4,3.31462e-4
0.39375,0.583333,0.13125,0.233333,0.512615,0.436064,0.015873,0.0104326,0.022119,0.00169532,8.75026e-4,3.25842e-4
0.39375,0.6,0.13125,0.233333,0.596812,0.141256,0.218189,0.00835007,0.0273226,0.00212974,0.00550743,4.32865e-4
0.39375,0.611111,0.13125,0.233333,0.894463,0.0755941,0.0073753000000000004,0.0159078,0.00520757,5.8463e-4,3.91065e-4,4.76906e-4
0.39375,0.622222,0.13125,0.233333,0.687101,0.294507,0.00888432,0.00424832,0.00430833,2.44046e-4,5.39191e-4,1.67579e-4
0.39375,0.627778,0.13125,0.233333,0.504708,0.468753,0.0087982,0.00694227,0.00816787,5.76659e-4,0.00148437,5.70326e-4
0.39375,0.633333,0.13125,0.233333,0.776939,0.208977,0.0063149,0.00468969,0.00120218,1.60196e-4,9.48159e-4,7.69407e-4
0.39375,0.638889,0.13125,0.233333,0.79862,0.119633,0.009893,0.0408469,0.0236574,0.00163039,0.00289339,0.00282644
0.39375,0.638889,0.13125,0.233333,0.814398,0.0417346,0.00446418,0.107004,0.0282888,0.00113147,0.00184899,0.00113047
0.396875,0.427778,0.159375,0.283333,0.853864,0.120025,4.66889e-4,0.0241964,1.65341e-4,1.19505e-4,1.79624e-5,0.00114513
0.396875,0.411111,0.153125,0.272222,0.944741,0.0178338,1.01491e-4,0.0364799,7.74916e-5,8.50433e-5,2.12272e-6,6.78673e-4
0.4,0.394444,0.153125,0.272222,0.904223,0.0559612,4.78442e-5,0.0387877,5.27009e-5,6.15922e-5,8.09882e-7,8.65341e-4
0.4,0.377778,0.15,0.266667,0.868918,0.102376,6.13602e-4,0.023938,7.06169e-5,1.99732e-4,1.03275e-5,0.00387385
0.4,0.366667,0.146875,0.261111,0.891771,0.0909838,4.9381e-4,0.0136062,3.92854e-5,2.12056e-4,5.87679e-6,0.00288771
0.403125,0.355556,0.14375,0.255556,0.865926,0.108238,5.13357e-4,0.0201902,8.48939e-5,3.33198e-4,1.56037e-5,0.00469928
0.40625,0.344444,0.14375,0.255556,0.815309,0.164998,3.46498e-4,0.0115264,4.52725e-5,2.3046e-4,6.92475e-6,0.00753695
0.40625,0.333333,0.14375,0.255556,0.865538,0.115456,1.94875e-4,0.0129472,2.72392e-5,1.5416e-4,4.30182e-6,0.00567877
0.40625,0.327778,0.14375,0.255556,0.795407,0.191537,4.8785e-4,0.00682116,3.6904e-5,2.27183e-4,3.56879e-6,0.00548025
0.40625,0.322222,0.14375,0.255556,0.93058,0.0553619,5.38926e-4,0.00775034,4.857e-5,1.85801e-4,4.72799e-6,0.00553024
0.409375,0.316667,0.14375,0.255556,0.865205,0.11948,5.26939e-4,0.00661098,3.57121e-5,2.22613e-4,4.32103e-6,0.00791375
0.409375,0.311111,0.14375,0.255556,0.86473,0.120357,0.0010356,0.00594201,3.92365e-5,2.63472e-4,4.21286e-6,0.00762854
0.409375,0.311111,0.14375,0.255556,0.838918,0.151203,8.81202e-4,0.0033231,2.85539e-5,1.65901e-4,2.51401e-6,0.00547721
0.409375,0.311111,0.14375,0.255556,0.831376,0.159695,9.68073e-4,0.00353574,2.77604e-5,1.25063e-4,3.83617e-6,0.00426778
0.409375,0.311111,0.14375,0.255556,0.861517,0.126536,7.138e-4,0.00602521,5.33707e-5,1.40426e-4,7.47814e-6,0.00500721
0.409375,0.311111,0.14375,0.255556,0.845206,0.140873,0.00124598,0.00744964,8.12727e-5,2.42208e-4,2.5218e-5,0.00487674
0.4125,0.311111,0.14375,0.255556,0.788421,0.203126,9.67969e-5,0.00365987,8.80324e-6,3.91684e-5,6.42275e-7,0.00464762
0.4125,0.316667,0.14375,0.255556,0.76973,0.219605,2.36992e-4,0.00403529,1.72842e-5,8.92745e-5,2.05939e-6,0.00628391
0.4125,0.322222,0.14375,0.255556,0.797034,0.192044,2.74744e-4,0.00380109,7.81417e-6,6.51304e-5,1.01547e-6,0.00677261
0.4125,0.327778,0.14375,0.255556,0.763571,0.224737,5.38577e-4,0.00482797,1.44035e-5,8.35106e-5,4.2188e-6,0.00622375
0.4125,0.333333,0.14375,0.255556,0.793975,0.189766,3.76399e-4,0.00943206,1.82768e-5,1.50756e-4,4.48634e-6,0.00627629
0.4125,0.338889,0.14375,0.255556,0.76642,0.219329,4.1704e-4,0.00606555,1.9693e-5,1.28368e-4,5.9195e-6,0.00761488
0.415625,0.344444,0.14375,0.255556,0.807459,0.175193,2.76365e-4,0.0125468,1.1862e-5,1.41468e-4,2.10414e-6,0.00436883
0.415625,0.344444,0.14375,0.255556,0.802715,0.167831,5.64195e-4,0.0226156,4.7859e-5,3.82101e-4,1.03567e-5,0.00583375
0.415625,0.35,0.14375,0.255556,0.765629,0.209188,1.32765e-4,0.0197488,1.27953e-5,1.42075e-4,1.92896e-6,0.00514429
0.415625,0.355556,0.14375,0.255556,0.886346,0.0733958,6.33463e-4,0.0352717,8.24955e-5,6.75974e-4,1.01146e-5,0.00358488
0.415625,0.355556,0.14375,0.255556,0.7569,0.217845,2.21266e-4,0.0211042,1.738e-5,1.72376e-4,2.46888e-6,0.0037374
0.415625,0.355556,0.14375,0.255556,0.759576,0.202185,4.98774e-4,0.0268239,1.28435e-4,4.90733e-4,2.02584e-5,0.010276800000000001
0.415625,0.355556,0.14375,0.255556,0.783116,0.19112,4.10845e-4,0.0176335,5.7343e-5,2.29265e-4,7.88761e-6,0.00742449
0.415625,0.355556,0.14375,0.255556,0.808437,0.166768,2.33147e-4,0.0172996,3.04716e-5,1.49151e-4,5.16247e-6,0.00707704
0.4125,0.355556,0.14375,0.255556,0.765903,0.210491,6.41807e-4,0.0135658,5.2727e-5,2.5003e-4,8.17813e-6,0.0090873
0.409375,0.355556,0.14375,0.255556,0.770441,0.2115,8.28086e-4,0.0109591,7.46216e-5,2.77676e-4,7.45745e-6,0.00591189
0.409375,0.355556,0.14375,0.255556,0.78111,0.196645,8.12537e-4,0.0122016,7.22358e-5,3.02812e-4,8.75936e-6,0.00884706
0.40625,0.355556,0.14375,0.255556,0.800526,0.170017,7.20844e-4,0.0201194,6.41515e-5,3.43128e-4,9.13028e-6,0.00820064
0.403125,0.355556,0.14375,0.255556,0.726852,0.249362,5.60285e-4,0.0124101,5.03675e-5,3.61859e-4,5.58023e-6,0.0103975
0.403125,0.355556,0.14375,0.255556,0.84282,0.135084,5.94595e-4,0.0126237,5.43098e-5,2.88168e-4,5.24384e-6,0.00852985
0.4,0.35,0.14375,0.255556,0.747874,0.222727,9.49274e-4,0.0175958,5.11678e-5,5.38225e-4,1.21938e-5,0.0102524
0.396875,0.344444,0.14375,0.255556,0.723581,0.246548,8.15945e-4,0.018871,7.41851e-5,5.30685e-4,2.05635e-5,0.00955879
0.39375,0.333333,0.14375,0.255556,0.715129,0.252004,0.00116579,0.0184106,1.83917e-4,6.28909e-4,4.83162e-5,0.0124301
0.39375,0.327778,0.14375,0.255556,0.705567,0.276166,6.52271e-4,0.0056994,1.87546e-4,6.86686e-4,9.35877e-6,0.0110317
0.39375,0.316667,0.146875,0.261111,0.749449,0.234455,9.30832e-4,0.00721548,1.71427e-4,8.74743e-4,1.0515e-5,0.00689276
0.390625,0.311111,0.15,0.266667,0.954562,0.0323044,0.00102034,0.00986605,9.6905e-5,6.0562e-4,7.69084e-6,0.00153708
0.384375,0.305556,0.15,0.266667,0.868155,0.117331,0.0013889,0.00847862,1.23042e-4,5.54958e-4,9.5570100000000008e-006,0.0039595
0.384375,0.3,0.15,0.266667,0.838123,0.150925,5.37859e-4,0.00558366,1.52157e-4,4.7317e-4,4.52428e-6,0.00420075
0.384375,0.294444,0.15,0.266667,0.916419,0.0616691,0.00251564,0.0120514,5.34714e-4,0.00184677,2.91891e-5,0.0049342
0.384375,0.294444,0.15,0.266667,0.922797,0.0665442,6.83095e-4,0.00640464,1.11104e-4,4.09887e-4,4.98756e-6,0.00304499
0.384375,0.294444,0.15,0.266667,0.89444,0.0923479,0.00148124,0.00685634,1.68263e-4,4.84623e-4,1.05696e-5,0.00421059
0.384375,0.294444,0.15,0.266667,0.874238,0.114733,0.00389941,0.003463,8.17804e-5,4.55025e-4,8.39415e-6,0.00312094
0.3875,0.294444,0.15,0.266667,0.907672,0.0716693,0.00817794,0.00616357,3.18893e-4,0.00136335,2.72974e-5,0.0046073
0.3875,0.294444,0.15,0.266667,0.855279,0.101307,0.0158085,0.0148371,9.87388e-4,0.00383037,1.88554e-4,0.00776233
0.390625,0.294444,0.15,0.266667,0.933295,0.0423673,0.00733542,0.00917944,4.27493e-4,0.00138796,4.50416e-5,0.00596266
0.390625,0.288889,0.15,0.266667,0.885594,0.0996474,0.00460686,0.00671485,1.03477e-4,5.33864e-4,1.93146e-5,0.00277997
0.39375,0.288889,0.15,0.266667,0.864519,0.12016,0.00374574,0.00578037,1.85426e-4,8.29039e-4,1.65576e-5,0.00476387
0.396875,0.283333,0.15,0.266667,0.78615,0.207592,0.00158698,0.00252341,4.48403e-5,1.14783e-4,4.87371e-6,0.00198362
0.4,0.283333,0.15,0.266667,0.664993,0.325571,0.00362638,0.00301554,1.13588e-4,3.07132e-4,1.5787e-5,0.00235715
0.4,0.283333,0.15,0.266667,0.649476,0.341384,0.00393576,0.00272986,7.30404e-5,3.14106e-4,1.3254e-5,0.0020738
0.403125,0.283333,0.15,0.266667,0.776348,0.211363,0.00348784,0.00563011,8.40586e-5,4.60433e-4,1.59922e-5,0.00261048
0.40625,0.283333,0.15,0.266667,0.824274,0.158605,0.00519332,0.00870258,9.01617e-5,6.87915e-4,1.9613e-5,0.00242701
0.409375,0.283333,0.15,0.266667,0.70457,0.277808,0.00435356,0.00507508,2.42264e-4,0.00148797,2.2023e-5,0.00644092
0.4125,0.283333,0.15,0.266667,0.795378,0.188716,0.00329484,0.00649125,2.03831e-4,0.00118768,1.86179e-5,0.00470958
0.415625,0.283333,0.15,0.266667,0.719423,0.26876,0.00375158,0.00442361,9.08432e-5,7.97781e-4,9.72054e-6,0.00274357
0.41875,0.283333,0.153125,0.272222,0.779883,0.202425,0.00598857,0.00479517,2.30987e-4,0.00143037,2.53825e-5,0.00522155
0.421875,0.283333,0.153125,0.272222,0.772954,0.207454,0.00656966,0.00488103,2.68783e-4,0.00140982,3.02265e-5,0.00643219
0.425,0.283333,0.153125,0.272222,0.74323,0.238455,0.00365759,0.00830864,1.79662e-4,9.04381e-4,4.58645e-5,0.00521847
0.425,0.283333,0.153125,0.272222,0.851071,0.142833,0.00197283,0.00216659,4.24245e-5,1.86184e-4,4.56403e-6,0.00172304
0.425,0.283333,0.153125,0.272222,0.731174,0.265973,8.69517e-4,7.4211e-4,1.49286e-5,8.75932e-5,8.05918e-7,0.00113776
0.428125,0.283333,0.153125,0.272222,0.789935,0.199865,0.00147671,0.00544094,1.58507e-4,7.76601e-4,1.32306e-5,0.0023336
0.43125,0.283333,0.153125,0.272222,0.866435,0.11963,0.00178446,0.00800291,2.84577e-4,0.00110848,2.41055e-5,0.00273007
0.43125,0.283333,0.153125,0.272222,0.957738,0.0280123,0.00132488,0.00958169,1.93867e-4,9.02947e-4,1.22102e-5,0.002234
0.434375,0.283333,0.153125,0.272222,0.871682,0.0987886,0.00103282,0.0246699,1.95813e-4,7.97748e-4,3.52934e-5,0.00279786
0.4375,0.283333,0.153125,0.272222,0.788297,0.195317,9.82895e-4,0.00960998,4.35805e-4,0.00150322,2.69897e-5,0.003827
0.434375,0.283333,0.153125,0.272222,0.855648,0.137151,6.92808e-4,0.00315793,1.53789e-4,9.36682e-4,5.41376e-6,0.00225404
0.434375,0.288889,0.153125,0.272222,0.972987,0.0207377,8.45581e-4,0.00372417,5.77618e-5,0.00083180700000000005,2.6435e-6,8.13797e-4
0.4375,0.288889,0.153125,0.272222,0.96337,0.0297127,5.76516e-4,0.00457789,6.73105e-5,7.5993e-4,2.88699e-6,9.32824e-4
0.4375,0.288889,0.153125,0.272222,0.957747,0.0279731,4.64265e-4,0.0119203,6.86085e-5,6.96627e-4,4.88847e-6,0.00112556
0.4375,0.288889,0.153125,0.272222,0.963077,0.0302795,2.80032e-4,0.00511552,3.95231e-5,4.25418e-4,1.54793e-6,7.81629e-4
0.4375,0.288889,0.153125,0.272222,0.95592,0.0407347,1.40842e-4,0.00234093,2.56862e-5,2.40419e-4,5.8338e-7,5.97206e-4
0.4375,0.288889,0.153125,0.272222,0.959724,0.038544,1.85181e-4,8.5826e-4,1.3434e-5,1.59424e-4,2.76734e-7,5.15176e-4
0.434375,0.288889,0.153125,0.272222,0.950203,0.048607,1.3652e-4,5.51954e-4,1.18825e-5,1.42482e-4,1.96812e-7,3.47401e-4
0.43125,0.288889,0.153125,0.272222,0.959732,0.0386969,1.32215e-4,0.00101601,7.05113e-6,8.78725e-5,2.704e-7,3.27475e-4
0.43125,0.288889,0.153125,0.272222,0.896807,0.0892791,3.18223e-4,0.0119775,2.87533e-5,3.47351e-4,4.23797e-6,0.00123743
0.434375,0.294444,0.153125,0.272222,0.888427,0.086466199999999993,4.55552e-4,0.0231882,1.91981e-5,1.30552e-4,7.7417e-6,0.00130548
0.434375,0.294444,0.153125,0.272222,0.834464,0.140249,2.72185e-4,0.0233158,1.18713e-5,8.20444e-5,4.12443e-6,0.0016011
0.43125,0.294444,0.153125,0.272222,0.917885,0.0663927,1.52015e-4,0.0143552,1.00247e-5,7.63261e-5,2.11862e-6,0.00112683
0.43125,0.294444,0.153125,0.272222,0.916327,0.0790104,8.77639e-5,0.00391247,2.94296e-6,1.30373e-5,4.94519e-7,6.46333e-4
0.428125,0.294444,0.153125,0.272222,0.944645,0.0477537,1.2749e-4,0.00687509,4.63927e-6,2.30056e-5,1.20952e-6,5.69783e-4
0.428125,0.294444,0.153125,0.272222,0.958175,0.0398078,3.11888e-5,0.0014008,4.28052e-6,1.32688e-5,1.40123e-7,5.67977e-4
0.425,0.294444,0.153125,0.272222,0.867175,0.130881,3.31664e-5,5.86527e-4,8.60635e-6,2.55671e-5,9.18964e-8,0.00129055
0.421875,0.294444,0.153125,0.272222,0.918103,0.0784097,3.69256e-5,8.10928e-4,1.42116e-5,5.26894e-5,7.51257e-8,0.00257253
0.425,0.294444,0.153125,0.272222,0.903537,0.0878052,2.21367e-4,0.00513278,2.59852e-5,1.40669e-4,8.1891e-7,0.00313605
0.425,0.3,0.15,0.266667,0.899969,0.0454455,2.70761e-4,0.0495211,7.13536e-5,4.08811e-4,3.68245e-6,0.00431027
0.425,0.311111,0.146875,0.261111,0.817224,0.14565,4.69415e-4,0.0307834,5.34402e-5,4.83385e-4,3.15012e-6,0.00533323
0.421875,0.316667,0.146875,0.261111,0.861539,0.104648,9.09264e-4,0.0268365,6.17672e-5,4.58634e-4,5.2169e-6,0.00554092
0.41875,0.322222,0.146875,0.261111,0.9208,0.0364192,4.58965e-4,0.0397583,3.7878e-5,2.58495e-4,2.41416e-6,0.00226503
0.41875,0.327778,0.14375,0.255556,0.904814,0.0532763,7.51581e-4,0.0372999,4.4548e-5,1.43125e-4,5.66972e-6,0.00366514
0.41875,0.327778,0.14375,0.255556,0.91153,0.0535657,2.00179e-4,0.0316139,2.98839e-5,9.31093e-5,1.22471e-6,0.00296643
0.41875,0.333333,0.14375,0.255556,0.934872,0.0184707,3.20061e-4,0.0448991,3.95684e-5,9.19938e-5,1.65748e-6,0.00130486
0.415625,0.333333,0.14375,0.255556,0.908311,0.0619978,1.05298e-4,0.027684,1.73246e-5,4.53304e-5,5.7471e-7,0.00183844
0.4125,0.333333,0.14375,0.255556,0.890131,0.0482794,3.16571e-4,0.0521736,5.08846e-5,1.97479e-4,3.55357e-6,0.00884739
0.4125,0.338889,0.14375,0.255556,0.94385,0.00791761,4.66422e-4,0.0463815,2.42865e-5,8.67089e-5,1.54862e-6,0.00127195
0.4125,0.338889,0.14375,0.255556,0.934979,0.0167018,1.87787e-4,0.045569,2.45441e-5,1.15237e-4,9.04149e-7,0.00242179
0.4125,0.338889,0.14375,0.255556,0.943816,0.0118283,1.58855e-4,0.0424735,2.94861e-5,1.60394e-4,6.60931e-7,0.00153251
0.4125,0.338889,0.14375,0.255556,0.925905,0.0117607,1.29448e-4,0.0599952,4.05802e-5,2.20749e-4,9.72418e-7,0.00194722
0.4125,0.338889,0.14375,0.255556,0.930216,0.0126954,1.25447e-4,0.0542862,5.97062e-5,2.56536e-4,9.50852e-7,0.00235956
