x,y,width,height,scores.neutral,scores.happiness,scores.surprise,scores.sadness,scores.anger,scores.disgust,scores.fear,scores.contempt
0.434375,0.316667,0.096875,0.172222,0.469427,0.521074,0.00268796,0.00322573,1.61855e-4,2.90929e-4,4.19873e-5,0.00308983
0.434375,0.311111,0.096875,0.172222,0.376477,0.614201,0.00404883,0.00218654,7.38986e-5,1.88283e-4,3.84712e-5,0.00278547
0.434375,0.311111,0.096875,0.172222,0.509121,0.479486,0.00328216,0.00356303,1.42463e-4,2.3153e-4,5.93958e-5,0.00411445
0.434375,0.305556,0.096875,0.172222,0.496222,0.493557,1.30294e-4,0.00154801,1.0543e-4,1.86672e-4,3.67959e-6,0.00824719
0.434375,0.305556,0.096875,0.172222,0.692453,0.300625,1.5482e-4,0.00202021,6.19666e-5,1.04932e-4,4.66197e-6,0.0045757
0.434375,0.305556,0.096875,0.172222,0.738647,0.250838,6.29196e-4,0.00372519,1.19911e-4,2.69711e-4,1.66841e-5,0.00575397
0.434375,0.305556,0.096875,0.172222,0.442704,0.54092,8.41083e-4,0.0029281,1.4957e-4,4.20769e-4,1.92839e-5,0.012017
0.4375,0.305556,0.1,0.177778,0.429024,0.554059,5.35758e-4,0.0055402,1.15995e-4,3.03959e-4,1.41017e-5,0.0104075
0.4375,0.3,0.1,0.177778,0.410774,0.538736,0.00120058,0.00269402,1.26003e-4,6.89662e-4,1.84422e-5,0.0457608
0.4375,0.3,0.103125,0.183333,0.300247,0.689925,0.0028184,0.00511961,6.52544e-5,1.12952e-4,6.99033e-5,0.00164172
0.4375,0.3,0.103125,0.183333,0.468112,0.455497,0.00268529,0.0648016,9.51955e-4,0.00104048,4.89268e-4,0.00642195
0.4375,0.3,0.103125,0.183333,0.419136,0.497514,3.09737e-4,0.0508722,2.90202e-4,6.83152e-4,7.07739e-5,0.0311238
0.4375,0.305556,0.103125,0.183333,0.694445,0.171991,0.00266818,0.116108,3.31892e-4,0.00129264,2.60776e-4,0.0129023
0.4375,0.305556,0.103125,0.183333,0.61411,0.302548,1.88082e-4,0.0477804,8.81676e-5,2.85471e-4,1.99078e-5,0.0349793
0.4375,0.305556,0.103125,0.183333,0.675503,0.115071,5.39504e-4,0.200632,9.7512e-5,8.23135e-4,8.16909e-5,0.00725192
0.4375,0.305556,0.103125,0.183333,0.559027,0.318757,0.00114871,0.10104,1.75302e-4,7.71783e-4,1.26306e-4,0.0189537
0.4375,0.305556,0.103125,0.183333,0.442448,0.40276,0.00253273,0.13424,6.15652e-4,0.00178383,4.74258e-4,0.0151454
0.4375,0.305556,0.103125,0.183333,0.679197,0.190727,0.00155201,0.117001,3.36743e-4,5.24724e-4,2.01058e-4,0.0104604
0.4375,0.305556,0.103125,0.183333,0.377365,0.528863,0.0102826,0.0440923,0.00162732,0.00263662,0.00103991,0.0340932
0.4375,0.305556,0.103125,0.183333,0.539732,0.338958,0.010431,0.0699152,0.00128068,0.00313884,9.5826e-4,0.0355866
0.4375,0.311111,0.103125,0.183333,0.587481,0.278032,0.00240893,0.0998234,6.00897e-4,0.00166443,3.30705e-4,0.0296585
0.4375,0.311111,0.103125,0.183333,0.391784,0.487708,0.00180157,0.0542083,2.48143e-4,0.00182725,1.5608e-4,0.0622662
0.4375,0.311111,0.10625,0.188889,0.380175,0.44309,8.23574e-4,0.0412136,1.56859e-4,0.00167002,5.03235e-5,0.132821
0.4375,0.311111,0.10625,0.188889,0.647478,0.227779,0.00302993,0.0634869,3.14983e-4,0.00248045,1.0306e-4,0.0553281
0.4375,0.311111,0.10625,0.188889,0.644512,0.224865,0.00392651,0.0753882,3.1653e-4,0.00302006,1.26607e-4,0.0478452
0.4375,0.316667,0.10625,0.188889,0.543016,0.3157,7.73613e-4,0.0651501,1.4599e-4,0.00130882,3.79608e-5,0.073867
0.4375,0.316667,0.10625,0.188889,0.681835,0.193371,0.00127247,0.0688244,1.99282e-4,0.00137914,5.52126e-5,0.0530636
0.4375,0.316667,0.10625,0.188889,0.699498,0.157049,0.00167942,0.0825616,2.41683e-4,0.00166109,7.85176e-5,0.0572308
0.4375,0.316667,0.10625,0.188889,0.79938,0.0525071,8.67191e-4,0.114009,1.7283e-4,0.00125092,5.44821e-5,0.0317582
0.4375,0.322222,0.10625,0.188889,0.894191,0.0531789,2.60111e-4,0.043337,5.06004e-5,3.26373e-4,3.82733e-6,0.00865186
0.4375,0.322222,0.10625,0.188889,0.854773,0.0914812,2.01762e-4,0.0459751,5.46114e-5,3.7235e-4,4.79215e-6,0.00713723
0.4375,0.322222,0.10625,0.188889,0.718256,0.25472,2.35976e-4,0.022013,9.27208e-5,2.53602e-4,4.64054e-6,0.00442434
0.4375,0.322222,0.10625,0.188889,0.811462,0.154777,2.33421e-4,0.0263114,1.2822e-4,3.49623e-4,4.83814e-6,0.00673378
0.434375,0.322222,0.10625,0.188889,0.778675,0.201443,9.5009e-5,0.0138408,7.11339e-5,8.90963e-5,1.58975e-6,0.00578377
0.434375,0.322222,0.10625,0.188889,0.761127,0.221536,7.41899e-5,0.0139236,4.27525e-5,5.58602e-5,8.51674e-7,0.00323988
0.434375,0.322222,0.10625,0.188889,0.875184,0.0952247,1.85064e-4,0.0248737,6.76309e-5,1.54378e-4,2.35546e-6,0.00430851
0.434375,0.322222,0.10625,0.188889,0.89142,0.0846401,1.79649e-4,0.0198825,1.25193e-4,2.2359e-4,3.3479e-6,0.00352544
0.434375,0.322222,0.10625,0.188889,0.935805,0.0449017,1.28496e-4,0.0154681,6.05518e-5,1.41312e-4,1.92322e-6,0.00349248
0.434375,0.322222,0.10625,0.188889,0.924969,0.0507937,6.6312e-5,0.0200506,6.82696e-5,1.32454e-4,1.64837e-6,0.00391793
0.434375,0.322222,0.10625,0.188889,0.922735,0.0491629,4.78399e-5,0.0232326,6.56661e-5,1.26985e-4,1.67258e-6,0.00462782
0.434375,0.322222,0.10625,0.188889,0.878393,0.0953376,4.11802e-4,0.0183665,1.1815e-4,2.38768e-4,8.24841e-6,0.00712551
0.434375,0.322222,0.10625,0.188889,0.788715,0.173498,3.15368e-4,0.0227736,1.30003e-4,2.61212e-4,1.57124e-5,0.0142913
0.43125,0.322222,0.10625,0.188889,0.681616,0.271325,6.58294e-4,0.0281929,1.3932e-4,3.3169e-4,3.7317e-5,0.0176993
0.43125,0.322222,0.10625,0.188889,0.727063,0.234799,4.28103e-4,0.0228313,7.09058e-5,1.7422e-4,1.30381e-5,0.0146205
0.43125,0.316667,0.109375,0.194444,0.689994,0.279848,6.47685e-4,0.0150102,1.75439e-4,2.92809e-4,1.97007e-5,0.0140115
0.43125,0.311111,0.1125,0.2,0.683401,0.283512,2.59045e-4,0.0165783,1.2268e-4,1.82507e-4,1.46858e-5,0.0159301
0.43125,0.311111,0.1125,0.2,0.785611,0.181132,1.83349e-4,0.0198484,1.21421e-4,1.78013e-4,7.44451e-6,0.0129179
0.43125,0.311111,0.1125,0.2,0.785611,0.181132,1.83349e-4,0.0198484,1.21421e-4,1.78013e-4,7.44451e-6,0.0129179
0.43125,0.311111,0.1125,0.2,0.820669,0.141558,1.38001e-4,0.0243996,1.07581e-4,1.27761e-4,7.78757e-6,0.0129921
0.43125,0.311111,0.1125,0.2,0.820174,0.1356,1.39097e-4,0.028898,1.30225e-4,1.37598e-4,1.11362e-5,0.0149105
0.43125,0.311111,0.1125,0.2,0.806715,0.155445,2.94072e-4,0.0178103,8.94313e-5,1.62528e-4,1.58046e-5,0.0194682
0.43125,0.311111,0.1125,0.2,0.824113,0.135986,2.69613e-4,0.0200973,8.03274e-5,1.77146e-4,1.932e-5,0.0192568
0.43125,0.311111,0.1125,0.2,0.854387,0.109391,2.45521e-4,0.0210611,5.88728e-5,1.7934e-4,7.84924e-6,0.0146693
0.43125,0.305556,0.115625,0.205556,0.803097,0.175833,2.29841e-4,0.0139582,6.977e-5,1.23577e-4,4.83391e-6,0.00668455
0.43125,0.305556,0.115625,0.205556,0.690251,0.284859,7.02758e-4,0.011825,8.7035e-5,2.8476e-4,1.28766e-5,0.0119773
0.43125,0.3,0.115625,0.205556,0.65701,0.313545,9.31337e-4,0.0143575,1.62828e-4,4.38266e-4,2.20358e-5,0.0135327
0.428125,0.294444,0.11875,0.211111,0.797473,0.177097,0.00108293,0.0150463,5.71609e-5,3.03138e-4,1.20477e-5,0.00892864
0.428125,0.288889,0.11875,0.211111,0.842366,0.135458,6.55715e-4,0.0138954,2.31274e-5,1.82891e-4,6.67369e-6,0.00741168
0.428125,0.277778,0.11875,0.211111,0.761326,0.213657,5.3039e-4,0.0070602699999999996,2.97267e-5,1.55196e-4,5.62054e-6,0.0172355
0.428125,0.266667,0.121875,0.216667,0.883624,0.099892,6.28938e-4,0.00611666,3.79908e-5,9.4357e-5,4.07377e-6,0.009602
0.428125,0.261111,0.121875,0.216667,0.657848,0.330536,5.06121e-4,0.00178164,4.2562e-5,1.26306e-4,2.17006e-6,0.00915701
0.428125,0.25,0.121875,0.216667,0.559198,0.432375,3.6306e-4,0.00181934,2.42638e-5,8.58415e-5,2.56393e-6,0.00613235
0.428125,0.244444,0.125,0.222222,0.597909,0.395888,3.59691e-4,9.82606e-4,1.92214e-5,7.79418e-5,1.01823e-6,0.00476279
0.428125,0.244444,0.125,0.222222,0.52226,0.474215,7.93344e-5,4.8027e-4,3.15213e-6,1.23033e-5,1.2177e-7,0.0029502
0.428125,0.244444,0.125,0.222222,0.308148,0.690375,8.99255e-5,1.28346e-4,8.74768e-7,5.41589e-6,4.35106e-8,0.00125222
0.425,0.244444,0.128125,0.227778,0.367655,0.623872,0.00135491,5.6927e-4,4.09005e-5,2.55661e-4,1.69501e-6,0.00625026
0.425,0.244444,0.128125,0.227778,0.267251,0.725352,0.00143947,5.4181e-4,3.79954e-5,2.33786e-4,2.16939e-6,0.00514195
0.425,0.244444,0.128125,0.227778,0.430505,0.565074,4.47897e-4,5.29031e-4,1.66102e-5,1.00794e-4,6.74703e-7,0.00332622
0.425,0.244444,0.128125,0.227778,0.481147,0.514475,0.00115043,4.02962e-4,1.42775e-5,6.02126e-5,1.2854e-6,0.00274924
0.425,0.244444,0.128125,0.227778,0.509724,0.484817,7.97104e-4,5.06933e-4,2.38227e-5,1.06049e-4,1.37868e-6,0.00402352
0.425,0.244444,0.128125,0.227778,0.642178,0.351729,5.08688e-4,0.00104243,1.91907e-5,6.82028e-5,1.65491e-6,0.00445334
0.425,0.244444,0.128125,0.227778,0.57013,0.420458,1.4917e-4,6.61861e-4,1.50725e-5,6.60922e-5,4.19662e-7,0.00851949
0.425,0.244444,0.128125,0.227778,0.661799,0.333993,5.02528e-4,6.44011e-4,1.167e-5,6.01623e-5,7.4293e-7,0.00298928
0.425,0.244444,0.128125,0.227778,0.748967,0.247006,2.12315e-4,4.02666e-4,9.52133e-6,4.46913e-5,1.64527e-7,0.00335762
0.425,0.244444,0.128125,0.227778,0.734757,0.261665,4.19176e-5,2.52289e-4,5.34395e-6,1.65091e-5,5.44368e-8,0.00326201
0.425,0.244444,0.128125,0.227778,0.698512,0.296934,2.2805e-5,3.91332e-4,3.01141e-6,8.05337e-6,7.73246e-8,0.00412893
0.425,0.244444,0.128125,0.227778,0.693034,0.298609,4.16981e-5,7.83907e-4,9.58767e-6,2.47081e-5,3.31395e-7,0.00749691
0.425,0.244444,0.128125,0.227778,0.698888,0.289349,7.05976e-5,0.00137967,1.90096e-5,4.55136e-5,8.06141e-7,0.0102476
0.425,0.244444,0.128125,0.227778,0.729083,0.262795,7.20464e-5,7.06709e-4,1.5825e-5,4.1173e-5,5.71867e-7,0.00728534
0.425,0.244444,0.128125,0.227778,0.731221,0.25869,9.31423e-5,6.56537e-4,2.10852e-5,6.7303e-5,5.74823e-7,0.00924967
0.425,0.244444,0.128125,0.227778,0.569727,0.420223,4.96536e-4,0.00104514,3.84108e-5,1.23888e-4,3.20088e-6,0.00834296
0.425,0.244444,0.128125,0.227778,0.457293,0.538291,3.08653e-4,4.04366e-4,9.42222e-6,4.41182e-5,7.00377e-7,0.00364865
0.425,0.244444,0.128125,0.227778,0.339575,0.656338,4.88904e-4,4.07464e-4,8.49945e-6,5.10923e-5,9.64485e-7,0.00313029
0.425,0.244444,0.128125,0.227778,0.300591,0.696779,2.1251e-4,1.71112e-4,2.51456e-6,2.27876e-5,1.628e-7,0.00222077
0.425,0.244444,0.13125,0.233333,0.118701,0.88069,7.18708e-5,4.273e-5,5.09971e-7,9.94598e-6,1.05855e-8,4.84229e-4
0.428125,0.244444,0.13125,0.233333,0.0603134,0.939287,4.71212e-5,6.77117e-5,3.31248e-7,1.02458e-5,1.15263e-8,2.74227e-4
0.428125,0.244444,0.13125,0.233333,0.0832665,0.916026,1.28661e-4,8.83368e-5,5.70757e-7,1.34024e-5,4.23883e-8,4.76995e-4
0.428125,0.244444,0.13125,0.233333,0.0339217,0.965102,2.83784e-4,1.90838e-4,5.81302e-6,8.87869e-5,2.2845e-7,4.0697e-4
0.428125,0.244444,0.13125,0.233333,0.120432,0.875601,5.96617e-4,8.72741e-4,1.54306e-5,2.30118e-4,1.33877e-6,0.00225067
0.428125,0.244444,0.13125,0.233333,0.506709,0.473523,0.00307925,0.00890897,1.283e-4,9.36146e-4,1.51227e-5,0.00669962
0.428125,0.25,0.13125,0.233333,0.684598,0.27563,0.00375892,0.0268571,2.28465e-4,0.00127798,5.11649e-5,0.00759811
0.428125,0.255556,0.13125,0.233333,0.760246,0.209652,0.00148589,0.0211706,8.12911e-5,5.62168e-4,1.36781e-5,0.00678846
0.428125,0.261111,0.13125,0.233333,0.819762,0.143114,8.97063e-4,0.0305892,6.03914e-5,4.67117e-4,1.18791e-5,0.00509843
0.428125,0.266667,0.13125,0.233333,0.781104,0.198806,5.9251e-4,0.0133454,3.77384e-5,1.60667e-4,6.45211e-6,0.00594708
0.428125,0.266667,0.13125,0.233333,0.787307,0.18474,6.37046e-4,0.0217661,7.70406e-5,3.21431e-4,9.84581e-6,0.00514166
0.428125,0.272222,0.13125,0.233333,0.832196,0.133048,5.14343e-4,0.0274967,5.22702e-5,3.12897e-4,1.07426e-5,0.00636951
0.428125,0.272222,0.13125,0.233333,0.906688,0.0336006,5.20979e-4,0.0538092,6.85236e-5,4.31396e-4,1.22397e-5,0.00486937
0.428125,0.277778,0.13125,0.233333,0.864012,0.0885862,1.95038e-4,0.0423707,3.91234e-5,2.18395e-4,5.6043e-6,0.00457307
0.428125,0.277778,0.13125,0.233333,0.862913,0.0925682,4.01699e-4,0.0378344,4.65554e-5,3.68994e-4,7.20886e-6,0.00586001
0.428125,0.277778,0.13125,0.233333,0.832324,0.128591,6.47618e-4,0.02876,3.97789e-5,5.78651e-4,7.06175e-6,0.00905206
0.425,0.277778,0.13125,0.233333,0.852864,0.114284,1.0116e-4,0.0263011,1.64587e-5,2.06759e-4,1.56472e-6,0.00622494
0.425,0.283333,0.13125,0.233333,0.848957,0.121722,8.56956e-5,0.0253325,2.35727e-5,1.26281e-4,1.21923e-6,0.00375184
0.425,0.283333,0.13125,0.233333,0.878452,0.0926397,1.59122e-4,0.0237639,3.64922e-5,1.391e-4,1.88123e-6,0.004808
0.425,0.283333,0.13125,0.233333,0.915794,0.0357685,9.96773e-4,0.038787,1.4196e-4,6.52671e-4,1.31551e-5,0.00784555
0.425,0.288889,0.13125,0.233333,0.946038,0.0174613,1.98195e-4,0.0337515,6.2724e-5,2.06076e-4,2.24634e-6,0.00227955
0.425,0.288889,0.13125,0.233333,0.928746,0.0358589,1.4875e-4,0.0313181,6.54324e-5,1.87116e-4,2.78497e-6,0.00367255
0.425,0.288889,0.13125,0.233333,0.951763,0.0119431,4.70303e-4,0.0337068,1.83441e-5,1.71307e-4,2.46055e-6,0.00192498
0.421875,0.294444,0.13125,0.233333,0.939215,0.0222018,1.58599e-4,0.0347806,3.3572e-5,1.21767e-4,1.8603e-6,0.00348677
0.425,0.294444,0.13125,0.233333,0.95963,0.0096298,9.22024e-5,0.0284951,3.35774e-5,9.70047e-5,9.58282e-7,0.00202175
0.425,0.294444,0.13125,0.233333,0.949329,0.0244462,1.22e-4,0.023127,3.62387e-5,1.09405e-4,1.75677e-6,0.00282876
0.421875,0.294444,0.13125,0.233333,0.961484,0.0126838,1.64747e-4,0.0231824,2.84488e-5,1.19258e-4,1.08034e-6,0.00233628
0.421875,0.3,0.13125,0.233333,0.96634,0.0191555,6.08985e-5,0.0132485,1.51902e-5,4.04115e-5,3.15915e-7,0.00113928
0.421875,0.3,0.13125,0.233333,0.958056,0.0200021,2.91367e-4,0.0192475,2.60544e-5,7.53685e-5,1.29515e-6,0.00230032
0.421875,0.3,0.13125,0.233333,0.970492,0.0118128,6.18817e-5,0.0165867,1.30963e-5,4.79059e-5,2.76241e-7,9.85175e-4
0.421875,0.3,0.13125,0.233333,0.959929,0.0167671,1.28128e-4,0.0220038,1.74356e-5,7.91543e-5,6.48485e-7,0.00107489
0.425,0.3,0.13125,0.233333,0.933099,0.0400877,2.28931e-4,0.024687,3.45798e-5,1.67659e-4,1.61506e-6,0.0016939
0.425,0.3,0.13125,0.233333,0.914547,0.0529757,1.51804e-4,0.0301384,2.31674e-5,1.69169e-4,1.61489e-6,0.0019932
0.421875,0.305556,0.13125,0.233333,0.960377,0.0214198,2.37709e-5,0.0175737,4.39724e-6,1.43035e-5,1.14747e-7,5.87113e-4
0.421875,0.305556,0.13125,0.233333,0.924673,0.0612828,3.98472e-5,0.01297,4.37075e-6,2.40489e-5,2.14998e-7,0.00100538
0.421875,0.305556,0.13125,0.233333,0.956075,0.0312788,3.55565e-5,0.011623,2.90799e-6,1.28238e-5,1.05241e-7,9.7219e-4
0.421875,0.305556,0.13125,0.233333,0.96481,0.0171595,1.9783700000000002e-005,0.0173718,2.95612e-6,9.67781e-6,8.28994e-8,6.26444e-4
0.421875,0.305556,0.13125,0.233333,0.850069,0.127759,3.12914e-5,0.0182519,7.73972e-6,2.63725e-5,4.55646e-7,0.00385431
0.421875,0.305556,0.128125,0.227778,0.875586,0.0745078,1.81224e-4,0.0420108,4.75229e-5,1.20652e-4,4.19673e-6,0.00754136
0.421875,0.305556,0.128125,0.227778,0.906884,0.0491038,2.60926e-4,0.0372345,6.21588e-5,1.33792e-4,3.95959e-6,0.0063169
0.421875,0.305556,0.128125,0.227778,0.94367,0.0094795,6.60013e-4,0.0419234,5.84823e-5,1.5697e-4,6.5733e-6,0.00404538
0.421875,0.305556,0.128125,0.227778,0.921409,0.0232769,0.00138815,0.0427029,1.09776e-4,3.5987e-4,2.04816e-5,0.0107329
0.421875,0.305556,0.128125,0.227778,0.947022,0.00826708,3.97364e-4,0.0402058,3.14017e-5,2.26867e-4,2.95931e-6,0.00384659
0.421875,0.305556,0.128125,0.227778,0.945647,0.00956835,2.75479e-4,0.0402189,3.64118e-5,1.68017e-4,2.42255e-6,0.00408386
0.421875,0.305556,0.128125,0.227778,0.928809,0.0275424,7.74774e-4,0.0325321,4.16331e-5,4.3079e-4,6.19967e-6,0.00986313
0.41875,0.3,0.128125,0.227778,0.903312,0.0252109,6.53122e-4,0.0602611,8.5459e-5,5.59254e-4,1.25073e-5,0.00990528
0.41875,0.3,0.128125,0.227778,0.911112,0.00760146,7.81687e-4,0.069969,1.11576e-4,9.61631e-4,1.61589e-5,0.00944683
0.421875,0.294444,0.128125,0.227778,0.865176,0.0176847,9.8085e-4,0.0942049,2.08204e-4,0.00158673,3.64774e-5,0.0201221
0.421875,0.288889,0.128125,0.227778,0.898797,0.0326519,0.00272193,0.0484691,1.65121e-4,7.79593e-4,3.17385e-5,0.0163836
0.421875,0.283333,0.128125,0.227778,0.881352,0.0402539,0.00480147,0.0467397,7.63341e-4,0.00236535,1.26392e-4,0.0235974
0.421875,0.277778,0.128125,0.227778,0.884716,0.0493603,0.00142066,0.04517,2.40403e-4,7.53086e-4,3.62883e-5,0.0183037
0.421875,0.272222,0.128125,0.227778,0.860176,0.106184,6.58192e-4,0.0198149,2.80203e-4,5.39326e-4,1.99801e-5,0.0123274
0.421875,0.266667,0.13125,0.233333,0.817864,0.149709,0.00166699,0.0130942,2.7535e-4,9.00894e-4,2.95071e-5,0.0164609
